p_Name,shop_name,ProductID,price,PreferentialPrice,CommentCount,GoodRateShow,GoodCount,GeneralCount,PoorCount,brand,keyword,type,X_type,X_name
水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰,水田旗舰店,1588568306,,,800,94,800,30,10,None,风力很大 使用方便 质量不错 风扇不错 造型美观 颜色漂亮 噪音很小 电机好 安装方便 风很柔和 底座很稳 风扇不错 电机好 风很柔和 颜色漂亮 使用方便 造型美观 使用方便,"水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰,1588568306, ,2.65kg,FSQ-MF06A-M1,无定时,三档调节,正常风,3片,2级,机械式,台扇，空气循环扇，欧式仿古扇",台扇，空气循环扇，欧式仿古扇,水田MF06A 电风扇 循环扇 台式 6寸落地迷你涡轮空气对流台扇 静音上下左右摇头 除湿 FSQ-MF06A-M1-银白灰
【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】,先创旗舰店,10226879113,,,1600,97,1600,20,20,None,风力很大 风扇不错 质量不错 底座很稳 使用方便 电机好 广角送风 扇网坚固 安装方便 噪音很小 底座很稳 电机好 风力很大 风扇不错 安装方便 使用方便 安全节能 造型美观,"【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】,10226879113, ,5.0kg,12寸,无定时,三档调节,正常风,3片,3级,机械式,落地扇，台扇，工业扇",落地扇，台扇，工业扇,【京东配送】先创大工业风扇/电风扇台式/趴地扇/落地扇/台扇/台地扇大功率 【20寸工业商用】【转速1320】【风量7200】
格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝,格力威铭专卖店,12061575665,,,100,98,100,3,0,None,噪音很小 风力很大 底座很稳 遥控方便 风扇不错 使用方便 安装方便 电机好 风很柔和 颜色漂亮,"格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝,12061575665, ,8.8kg,中国大陆,FDZ-40X65Bg7 ,8小时以上,五档以上,正常风、自然风、睡眠风,7片及以上,无,遥控式,落地扇",落地扇,格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝
骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,安涛专营店,11928182606,,,1600,96,1500,20,30,None,质量不错 风力很大 底座很稳 风很柔和 噪音很小 风扇不错 使用方便 造型美观 安装方便 颜色漂亮,"骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35,11928182606, ,6.5kg,中国大陆,2-8小时,三档调节,正常风,5片,3级,机械式,落地扇",落地扇,骆驼（CAMEL）电风扇落地扇五叶静音家用宿舍电扇 机械款 FT-35
艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色,艾美特官方旗舰店,12143161744,,,20,96,20,1,0,None,质量不错 造型美观 噪音很小 远程遥控 质量不错 噪音很小 远程遥控,"艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色,12143161744, ,9.42kg,中国大陆,FSW57R,8小时以上,无极变速,正常风、自然风、睡眠风,5片,1级,遥控式,落地扇",落地扇,艾美特 (Airmate) FSW57R 直流变频电风扇 静音遥控落地扇 黑色
艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色,台企名品馆—家电专营店,13680297213,,,10,94,10,1,0,None,,"艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色,13680297213, ,4.21kg,2-8小时,三档调节,正常风、自然风、睡眠风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate)电风扇SW59T2 台立扇 升降摆头 白色
格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE,格力明达丰专卖店,11805608164,,,1600,97,1500,20,20,None,噪音很小 风扇不错 安装方便 风很柔和 质量不错 造型美观 底座很稳 颜色漂亮 使用方便 安全节能 颜色漂亮 底座很稳 安全节能 使用方便 风很柔和,"格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE,11805608164, ,5.0kg,KYS-30X60,2小时以下,四档调节,正常风,5片,1级,机械式,落地扇，转页扇",落地扇，转页扇,格力(GREE)KYS-30X60家用节能升降式落地转页扇 宿舍办公静音定时鸿运落地电风扇 GREE
【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,百格专营店,12314621829,,,500,97,500,10,6,None,风扇不错 造型美观 风力很大 质量不错 使用方便 底座很稳 电机好 颜色漂亮 安全节能 适合宝宝,"【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白,12314621829, ,2.0kg,中国大陆,PCF-HD15NC,无定时,三档调节,正常风,3片,1级,机械式,转页扇，台扇，空气循环扇，风扇伴侣",转页扇，台扇，空气循环扇，风扇伴侣,【今日抢购】日本IRIS爱丽思电风扇家用风扇空气空调循环扇风扇办公室电扇迷你小电扇台式台扇 象牙白
格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG,格力TOSOT旗舰店,10326825312,,,100,95,100,1,5,None,质量不错 噪音很小 安装方便 扇网坚固 安全节能 风扇不错 造型美观 底座很稳 风力很大 使用方便,"格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG,10326825312, ,4.18kg,FB-4005-WG,无定时,三档调节,正常风,3片,1级,遥控式,壁扇",壁扇,格力（Gree)壁扇电风扇家用节能静音挂扇办公室双拉线电扇FB-4005-WG
戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,EUROHEALTH海外专营店,1978550025,,,30,100,30,0,0,戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,质量不错 质量不错,"戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控,1978550025, ,3.54kg,2小时以下,五档以上,正常风、自然风、睡眠风,无叶,5级,APP控制,落地扇",落地扇,戴森（Dyson）HP01 HP02 三合一无叶空气净化冷暖器 暖风冷风净化器无叶风扇 HP02 银白色 冷暖风+净化+APP智能遥控
松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色,松下文迪专卖店,11656796635,,,5,100,5,0,0,None,,"松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色,11656796635, ,2.8kg,中国大陆, F-BM25TC,2-8小时,五档调节,正常风,无叶,2级,机械式,台扇",台扇,松下电器（panasonic） 球形无叶摇头电风扇创意家用办公台式创风机F-BM25TC 金色
天骏（TIJUMP）吊扇灯SF50-5Y3L-JD 48寸复古电风扇 茶色风扇灯吊灯吊顶扇,天骏小天使官方旗舰店,1143808,,,700,94,600,20,10,None,睡眠风不错 还可以吧 一般 质量不错 风扇不错 安装方便 造型美观 使用方便 噪音很小 电机好,"天骏小天使SF50-5Y3L-JD,1143808,8.34kg,中国大陆,吊扇,3片,三档调节,正常风、自然风",吊扇,天骏小天使SF50-5Y3L-JD
莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇,莱克(LEXY)旗舰店,12515453827,,,90,100,90,0,0,None,噪音很小 安全节能 风扇不错 质量不错 风力很大 远程遥控 风很柔和 使用方便 睡眠风不错 遥控方便 风力很大 扇网坚固 安装方便 安全节能,"莱克（LEXY） 莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇,12515453827, ,2.3kg,F301,2-8小时,三档调节,正常风、自然风、睡眠风,7片及以上,无,机械式,台扇",台扇,莱克（LEXY） 莱克新品 电风扇 魔力风智能空气调节扇F301 家用台式电风扇
艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款,艾美特子云专卖店,16803198799,,,100,91,100,8,6,None,安全节能 风很柔和 风很柔和 使用方便 电机好 适合宝宝 颜色漂亮,"艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款,16803198799, ,7.95kg,FS4096T2,2-8小时,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,艾美特(Airmate)落地扇 FS4096T2 家用风扇FS4082T2 FS4096T2 灰色款
GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇,格力小家电专营店,12282141772,,,20,95,20,1,0,None,底座很稳 质量不错 睡眠风不错,"GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇,12282141772, ,9.31kg,中国大陆, FSLD-40,无定时,三档调节,正常风,3片,3级,机械式,吊扇",吊扇,GREE/格力FSLD-40 家用电风扇静音吊扇宿舍吸顶风扇饭店工程扇节能吸顶扇
森田（MORITA）SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色,MORITA生活电器旗舰店,12100800646,,,40,98,40,1,0,None,适合宝宝 遥控方便 底座很稳 风很柔和 噪音很小 扇网坚固 安装方便,"MORITA 森田SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色,12100800646, ,7.0kg,2-8小时,五档以上,正常风、自然风,7片及以上,无,遥控式,落地扇，台扇，空气循环扇，风扇伴侣",落地扇，台扇，空气循环扇，风扇伴侣,MORITA 森田SZ-GTR30H 360°摇头智能电风扇/直流变频遥控落地扇/台立扇 红色
GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇,格力小家电专营店,1566209583,,,1500,94,1400,40,50,None,质量不错 风力很大 噪音很小 风扇不错 安装方便 造型美观 使用方便 底座很稳 颜色漂亮 电机好,"GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇,1566209583, ,8.35kg,中国大陆,FD-4012-WG,2-8小时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,GREE/格力风扇 FD-4012-WG 家用静音电风扇定时节能落地扇
皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档),皓彩旗舰店,1516863188,,,3200,95,3100,80,60,None,风扇不错 风力很大 电机好 安装方便 底座很稳 噪音很小 扇网坚固 质量不错 使用方便 远程遥控 安全节能 造型美观 风力很大 安装方便 质量不错 使用方便 安装方便 电机好 扇网坚固,"皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档),1516863188, ,6.0kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,皓彩（haoluck） 【京东配送】皓彩家用电风扇台式 趴地扇工业风扇 落地扇 商用工厂 500mm(20寸三档)
水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发,水田旗舰店,10399378014,,,200,96,200,10,1,None,噪音很小 风力很大 使用方便 造型美观 风扇不错 风很柔和 安全节能 底座很稳 安装方便 睡眠风不错 风力很大,"水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发,10399378014, ,3.72kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇，台扇，空气循环扇",落地扇，台扇，空气循环扇,水田FSQQ 涡轮空气对流循环扇 双头电风扇 台式 落地扇 双头单独控制 现货现发
多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1,多丽旗舰店,15278844438,,,30,97,30,1,0,None,,"多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1,15278844438, ,7.6kg,中国大陆,FS11-40(F19A1),2小时以下,三档调节,正常风,5片,1级,机械式,落地扇",落地扇,多丽  （DUOLI）  FS11-40(F19A1) 五叶机械落地扇/电风扇 F19A1
美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇,美伯朗旗舰店,11988095747,,,700,94,600,20,20,None,风扇不错 质量不错 风力很大 颜色漂亮 使用方便 造型美观 风很柔和 电机好 安全节能 睡眠风不错,"美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇,11988095747, ,1.7kg,MBLF-09,无定时,二档调节,正常风、自然风,3片,3级,机械式,转页扇，台扇",转页扇，台扇,美伯朗（MBOLG）M-09转页电风扇创意卡通静音便携台式宿舍大白迷你儿童小风扇
艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转,艾美特子云专卖店,10124064488,,,200,94,200,7,7,None,风扇不错 质量不错 风力很大 使用方便 安全节能 造型美观 风很柔和 噪音很小 安装方便 电机好 360°摇头 风扇不错 风力很大,"艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转,10124064488, ,4.75kg,楼顶扇,无定时,三档调节,正常风,3片,3级,机械式,壁扇",壁扇,艾美特(Airmate) 16吋吸顶扇 电风扇 楼顶扇  吊扇 节能静音 360度旋转
永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款,永生旗舰店,11941045511,,,200,95,200,9,6,None,风扇不错 噪音很小 使用方便 安装方便 风很柔和 风力很大 质量不错 扇网坚固 安全节能 睡眠风不错,"永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款,11941045511, ,3.8kg,无定时,三档调节,正常风,5片,2级,机械式,壁扇",壁扇,永生（eosin）FB40C 壁扇/电风扇/壁挂扇 机械款
戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,magic全球购专营店,1971931080,,,4,75,3,1,0,戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,风很柔和 电机好 适合宝宝 广角送风 遥控方便 广角送风 安装方便 风力很大 遥控方便,"戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）,1971931080, ,2.853kg,无定时,四档调节,正常风,无叶,3级,遥控式,空气循环扇",空气循环扇,戴森（Dyson） 空气净化器HP02 净化风扇+无叶风扇2合1 HP02 蓝色（需用变压器）
【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C,爱丽思幸辉国际专卖店,1646264862,,,500,97,500,10,7,None,造型美观 质量不错 风很柔和 风扇不错 底座很稳 噪音很小 使用方便 广角送风 安全节能 颜色漂亮 风扇不错 安全节能 声音小 质量不错 风很柔和,"【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C,1646264862, ,3.0kg,无定时,三档调节,正常风,3片,无,机械式,台扇，空气循环扇",台扇，空气循环扇,【京东配送】日本IRIS/爱丽思空气循环扇电风扇家用台式对流扇静音摇头台扇PCF-M18C
格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇,格力聚星圆专卖店,11628367844,,,30,100,30,0,0,None,,"格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇,11628367844, ,7.06kg,无定时,三档调节,正常风,3片,1级,机械式,落地扇",落地扇,格力大松FD-4020落地扇电风扇家用电扇宿舍学生办公室电扇
格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控,格力清力专卖店,11606347829,,,200,96,200,5,4,None,,"格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控,11606347829, ,5.74kg,中国大陆,FS-3005Bg7-WG,2-8小时,四档调节,正常风、自然风、睡眠风,7片及以上,3级,遥控式,落地扇",落地扇,格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控
华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸,顺德乐信电器专营店,1625472372,,,900,95,800,20,20,None,风力很大 安装方便 质量不错 遥控方便 噪音很小 风扇不错 造型美观 使用方便 远程遥控 风很柔和 风力很大 电机好 噪音很小 质量不错 噪音很小 安装方便,"华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸,1625472372, ,5.4kg,FW45,8小时以上,三档调节,正常风,3片,3级,遥控式,壁扇",壁扇,华宝 FW45/50雅致 电风扇 机械/遥控 壁扇 工业扇 牛角扇 18寸/20寸壁挂风扇 遥控 雅致  18寸
kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,通汇国际全球购生活电器专营店,1964353837,,,30,97,30,1,0,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,风扇不错 风很柔和 使用方便 风扇不错 睡眠风不错 遥控方便 质量不错,"kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金,1964353837, ,4.0kg,8小时以上,无极变速,正常风、自然风、睡眠风,7片及以上,1级,遥控式,落地扇",落地扇,kamomefan 电风扇 落地静音 日本智能家用遥控摇头落地扇 251D 土豪金
