content_1,score
"""很漂亮，非常满意。",1
"""京东自营值得信赖 一直用京东 从未失望过",1
"""空调格力就是牛  卖家服务也很牛 买到就是转到 服务一流   速度一流 品牌一流",1
"""金色配黄色墙面，好看",1
"""看起来很不错，师傅安装的很好。冷暖很到位",1
"""抢购的，真便宜，用着不错，安装也快，安装费太贵",1
"""就国内的空调而言肯定是选格力了，一口气买了四台，但是京东的价格太扯了，第一个单和第二个单价格都不一样，还不能买同一个型号超过两台，啥逻辑，一下至少多花了几百块。",1
"""京东就是好：送货速度准时态度也很好...安装师父态度很好很贴心还有机子很漂亮",1
"""关于这个空调安装格力公司一共安排了三拨师傅，最后的董师傅技术很好，我老公当时在现场，非常满意。格力中国造，让我们对民族产业有了很大信心，希望坚持下去！",1
"""买空调，选格力。空调超静音，好漂亮，家里人看见了开心得不得了。安装速度快，服务态度很好，本来要隔天安装的，结果打个电话马上到了，乡下地方都有这么高速率，赞",1
"""空调今天下午送到，然后师傅随后安装，搞到7点才完工，效率不错，产品也不错，家里美的有二台，格力也有二台，感觉格力的空调比美的好，只是价格贵了一点点。",1
"""很高大上的一次购物，安装师傅很给力，态度很好，空调使用起来也很方便，很感谢，",1
"""昨天下的单，今天就送到，并且安装好了。好快呀，安装师傅态度考好了！",1
"""送货及时，做工精细，就是开了空调有股塑料味，不知咋回事",1
"""外观漂亮，制热效果很好，还没到夏天，不知制冷效果怎样。",1
"""京东自营，品质保证。空调刚刚安装完毕，很满意，期待追评。",1
"""效果杠杠的，大品牌就是好，安装师傅人很好，服务很周到细心",1
"""满意，颜色特别喜欢，和家里装修风格特别配，非常喜欢，操作简单，我觉得特别好",1
"""安上了外观很漂亮哦～安装服务配送什么的都挺好的～",1
"""空调升温快，很安静，用着感觉不错，不愧是格力的大品牌产品！",1
"""一波三折，最终结果不错，仓库专员配送！还是比较敬业！",1
"""效果杠杠的，做工不错，一直信赖京东自营，一直相信格力",1
"""配送安装一天完成，效率啊！",1
"""我老婆居然说不好看！！反正我觉得好看，制热还可以",1
"""物流很快，安装很快，工人服务态度很好，完美的购物体验！",1
"""安装师傅服务态度很好，机子效果等用过一段时间再追评",1
"""格力空调静之心真是好，中国制造，我们都来支持国货！",1
"""帮别人买的。感觉还好。别人还没有用。。好了我也买一个去",1
"""连安装的小哥都说外观好看，相信格力的品牌质量！后面使用一段时间再来追加评论吧！",1
"""不错，装好了很漂亮，房间大了的，还是应该买-1.5p的",1
"""及时送到，安装师傅也及时约好安装时间，服务一百分！还问我有没有扫把帮我扫去安装时的灰尘！给安装师傅的服务点赞！",1
"""收到空调都惊艳了，金黄色的特别漂亮，特别高贵，显得特别大气，服务人员不辞辛苦，冒着危险安装空调，这种精神特别令人敬佩",1
"""空调已安装完工，安装师傅工作特别认真，特别热情，非常满意，格力大品牌值得信任，空调以后的使用情况待观察。",1
"""空调先说-14号到，-13号就给送到了，物流真是快。昨天刚打的售后电话，今天就给装上了。售后两个小伙子干活很利索，手脚很麻利，格力空调就是不错，声音很小。",1
"""凉之静真的很凉很静！京东的速度就不说啦。安装技术还是挺好的，真空抽了十几分钟。应该值得期待！",1
"""产品没话讲，7点出货，给个号码一直关机，知道最后打个电话来，另外一个号码，就一个配送的开车过了一节路程，情绪大的很？我就问:刹车油门在他踩着？我给他是准确地址，什么态度，丢京东脸，丢格力人。",1
"""外观时髦，机身一改平常的厚度，瘦身了，看起来很酷。声音不大，的确是机如其名，静享系列。颜色家人都说好，谢谢！",1
"""机子很漂亮，师傅真的好辛苦，六楼给送货上门。赞一个。安装师傅也很尽责。",1
"""空调外观很漂亮，安装师傅服务好，噪音小，很喜欢",1
"""安装师傅说空调很好。安装很及时，服务态度很好，唯一就是没带解码器，密码还得下一次预约解密。",1
"""第一买格力空调，还没安装不知道，信任",1
"""空调很漂亮，装的也很快！师傅很专业！！",1
"""送货快，安装服务好",1
"""大品牌，应该没问题吧，安装师傅很好",1
"""空调很漂亮，制冷可以，师傅服务很好！",1
"""空调和描述的一样，安装时间和订单一致，克服也很耐心，一切很称心。",1
"""安装师傅安装很到位，。服务态度很满意",1
"""空调很漂亮，安装上去高端大气上档次，安装的师傅也很敬业，态度很好。",1
"""一下买了两台，当天送货当天安装，超赞",1
"""师傅很辛苦，安装的也很好，必须好评。",1
"""很好的一款空调，京东客服服务不错。",1
"""不错的，安装师傅热情高效，很不错的！",1
"""送货很快，安装师傅安装服务很好。",1
"""我是在外地给爸妈买的，他们说还不错的",1
"""服务还去是很不错的，期待满意体验",1
"""很喜欢噢！这次推荐朋友也来买这款空调",1
"""安装师傅很给力，下次安装再细心点",1
"""格力值得你选择 真心不错 售后 安装 值得买",1
"""空调不错，价格还可以，希望没有问题",1
"""安装师傅很专业，格力空调值得信耐！",1
"""给退了差额，感谢，服务特别的好，没的说，安装师傅认真，客服态度极好，信赖京东，一如既往",1
"""格力空调，大品牌，质量有保证，很满意。京东购物，快捷。售后服务，满意。",1
"""给售后-180个赞，非常愉快的一次购物，安装师傅很用心，服务很好，空调制热性能不错！",1
"""用了一段时间才来评价的，制热效果不错！声音也不大，挺好！",1
"""这款真的很静，外观也很漂亮，显示灯在夜晚时会自动熄灭，避免灯光影响睡觉，很周到。",1
"""空调不错，效果好，安装人员认真负责，速度快，非常好！",1
"""一直信赖格力 试用了一下还是比较静音的 总体不错",1
"""很好，空调也很漂亮，让人很放心，师傅服务也很好。感谢！",1
"""商品质量很好，很喜欢，京东真不错，京东商品值得信赖",1
"""产品好，档次高，服务也很到位，支持格力支持国货不得说！！！",1
"""超喜欢。外观功能都很强大。物流也给力。安装服务也很好。",1
"""看的还不错，特点风口可向上吹。不直接吹人，很好。",1
"""质量好  安装好  服务好",1
"""速度质量服务都可以",1
"""很好看很好看，值得购买哦",1
"""不错，双十一下单，第二天到，第三天装，这个速度杠杠的",1
"""安装快，服务好！！！！",1
"""很好看，非常好，够档次！！",1
"""挺好的，配送小哥也不错，安装师傅也很专业。",1
"""货很快就收到了。售后说今天来安装，但愿安装师傅技术高态度好，不发生因安装质量和收费等不愉快的事情，否则会毫不犹豫的退货。看评价，反映安装问题的不少，但愿一切顺利！",1
"""京东售后服务比实体店好多了，工贸买的风管机，安装的时候很差劲，现在还不能确定东西怎么样，甚至让人怀疑格力的品牌，这次在京东上买的感觉不错，安装也是京东负责，让人感觉很放心，师傅工作很认真，态度也很好，空调安装的棒棒哒????",1
"""外观漂亮，给卧室增添温馨气氛，感谢客服，送货师傅和安装师傅。",1
"""之前买过这款空调，觉得舒服又安静，所以这次换房子还是买回这款",1
"""挺好的，声音还算可以。样子好看。效果不错。格力确实不错！",1
"""空调不错，比网下便宜，不过与网下型号不同，真正的线上版。三台空调多用了6米管，花了600大洋",1
"""安装速度快。感觉还行，就是装好了等夏天再用，效果还不知道！",1
"""非常好，非常满意，安装师傅非常热心，技术很好。全家人都非常满意！",1
"""不错，安装挺快的，收费合理，制热制冷都可以，微联功能方便。",1
"""非常好的空调，送货安装都满意，正好北京今天降温用上了，赞！",1
