CommentCount,GoodRateShow,GoodCount,F_type,price,GeneralCount,brand,p_Name,PreferentialPrice,PoorCount,shop_name,X_type,type,keyword,ProductID,Y_type
0,100,0,单冷,968.00,0,艾美特,菊花冷风扇 移动环保工业蒸发式冷风机水冷空调扇节能静音 青灰色,968.00,0,吉航礼品专营店,none,"菊花冷风扇 移动环保工业蒸发式冷风机水冷空调扇节能静音 青灰色,12078037609, ,8.6kg,120-A,7L以上,无定时,三档调节,正常风、自然风、睡眠风,单冷,机械式,横出风",,12078037609,none
30,97,30,none,1399.00,1,None,福腾宝（WMF）mixgo家用便携式榨汁机搅拌机果汁机料理器 不锈钢榨汁机-海外直邮,550.00,0,环球购海外专营店,none,"福腾宝（WMF）mixgo家用便携式榨汁机搅拌机果汁机料理器 不锈钢榨汁机-海外直邮,1973671308, ,1.61kg,20000转/分(含)以上,其它，按键式,电动榨汁机,榨汁，搅拌，干磨，碎肉，五谷粉，豆腐，冰淇淋奶昔，碎冰，豆浆，其他,不锈钢，金属，塑料，陶瓷，其他",,1973671308,电动榨汁机
4,75,3,none,580.00,1,白云（BAIYUN）,洁霸BF501吸尘器 30L手推式超静音强力大功率车用酒店洗车店专用 黄色,499.00,0,白云官方旗舰店,其他,"洁霸BF501吸尘器 30L手推式超静音强力大功率车用酒店洗车店专用 黄色,11247966655, ,16.2kg,中国大陆,BF501,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,干湿两用,桶式吸尘器,电源式（5米-10米）,1400w-1799w,其他",,11247966655,桶式吸尘器
8,62,5,单冷,539.00,1,格力（GREE）,大松(TOSOT)格力家用冷气扇遥控空调扇移动办公制冷静音制冷风扇冷风机 KS-0503D,529.00,2,格力鼎格专卖店,none,"大松(TOSOT)格力家用冷气扇遥控空调扇移动办公制冷静音制冷风扇冷风机 KS-0503D,12096165697, ,10.41kg,中国大陆,KS-0503D-WG,3-5L,8小时以上,四档调节,正常风,单冷,遥控式,横出风",,12096165697,none
0,100,0,none,6000.00,0,None,维他美仕Vitamix750 780 6500进口破壁榨汁机全营养多功能调理料理机 Vitamix 32Oz干杯,1460.00,0,日美电器海外专营店,none,"维他美仕Vitamix750 780 6500进口破壁榨汁机全营养多功能调理料理机 Vitamix 32Oz干杯,1975052515, ,10.0kg,20000转/分(含)以上,旋钮式,破壁机,搅拌,其他",,1975052515,破壁机
8,87,7,none,1288.00,1,龙的（longde）,龙的（longde）工业吸尘器桶式干湿吹三用 家用商用工业 大容量大功率吸水601系列 25L,798.00,0,龙的环境电器旗舰店,地面吸头，缝隙吸头，扁嘴吸头，其他,"龙的（longde）工业吸尘器桶式干湿吹三用 家用商用工业 大容量大功率吸水601系列 25L,11247507933, ,9.1kg,中国大陆,601,地板，地毯，瓷砖，厨房，沙发，汽车，酒店，工业,水洗滤网，干湿两用,卧式吸尘器,电源式（5米-10米）,1400w-1799w,地面吸头，缝隙吸头，扁嘴吸头，其他",吸尘器不错 吸力很大 噪音小 吸尘很干净 配件齐全 功率大 质量不错 吸力很大 吸尘器不错 吸尘器不错 吸尘很干净 噪音小 配件齐全 功率大 吸力很大 吸力持久 打扫干净 节能电机 易收纳 小巧轻便 质量不错 噪音小 吸尘器不错,11247507933,卧式吸尘器
1,0,0,冷暖,1999.00,0,赛亿（Shinee）,赛亿电风扇冷暖空调扇定时遥控冷风机制冷加湿移动冷风扇 白色,899.00,1,微智礼品专营店,none,"赛亿电风扇冷暖空调扇定时遥控冷风机制冷加湿移动冷风扇 白色,12376420830, ,5.0kg,中国大陆,LNG-04ER,7L以上,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",,12376420830,none
8,100,8,none,1099.00,0,None,全球购 SHINIL/信一 韩国原汁机迷你家用水果榨汁机 SMX-M630SJ SMX-M730SJ,749.00,0,ACC海外专营店,none,"全球购 SHINIL/信一 韩国原汁机迷你家用水果榨汁机 SMX-M630SJ SMX-M730SJ,1979323272, ,1.4kg,韩国,20000转/分(含)以上,榨汁，搅拌,电动榨汁机",,1979323272,电动榨汁机
0,100,0,none,1198.00,0,地贝（Dibea）,Dibea/地贝除螨仪紫外线除螨机 床上手持螨虫 吸尘器家用扫吸一体UV-818 橙色,599.00,0,企泰专营店,电动吸头,"Dibea/地贝除螨仪紫外线除螨机 床上手持螨虫 吸尘器家用扫吸一体UV-818 橙色,11241361478, ,2.0kg,中国大陆,UV-818,沙发，床铺,除螨,除螨仪,电源式（5米以下）,500W以下,电动吸头",,11241361478,除螨仪
0,100,0,冷暖,1388.00,0,金立,金立冷暖两用土豪金空调扇 大风力涡轮式落地冷风扇 加湿制冷风机 TZ-WD-1(B),898.00,0,韩恩奢侈品专营店,none,"金立冷暖两用土豪金空调扇 大风力涡轮式落地冷风扇 加湿制冷风机 TZ-WD-1(B),11192545019, ,16.0kg,中国大陆,7L以上,无定时,三档调节,正常风,冷暖,遥控式,横出风",,11192545019,none
0,100,0,none,1435.00,0,None,澳洲直邮 澳洲阳光SunbeamJE7600 进口榨汁机家用 汁渣分离 澳洲设计 银色,1037.00,0,LAPY厨房电器全球购专营店,none,"澳洲直邮 澳洲阳光SunbeamJE7600 进口榨汁机家用 汁渣分离 澳洲设计 银色,1979945405, ,8.0kg,榨汁,12001转/分(含)-15000转/分(含),不锈钢,电动榨汁机",,1979945405,电动榨汁机
10,100,10,none,1699.00,0,正益凯（ZEK）,ZEK/正益凯A7无线吸尘器家用车用手持推杆地毯式强力大功率双电机大吸力吸尘器 浅蓝色,599.00,0,正益凯官方旗舰店,床褥沙发吸头，地面吸头，其他,"ZEK/正益凯A7无线吸尘器家用车用手持推杆地毯式强力大功率双电机大吸力吸尘器 浅蓝色,11171074326, ,5.0kg,中国大陆,地板，地毯，瓷砖，厨房，酒店,水洗尘杯，旋风过滤,无线吸尘器,充电式（无线）,500W以下,床褥沙发吸头，地面吸头，其他",吸力持久 吸尘很干净 使用方便 吸尘器不错 打扫干净 吸力很大 噪音小 功率大 配件齐全 外观漂亮 外观漂亮 打扫干净 配件齐全 尘杯容量大 节能电机 吸尘很干净 使用方便 功率大 打扫干净 噪音小 吸力很大 吸力持久,11171074326,无线吸尘器
0,100,0,冷暖,898.00,0,金立,金立空调扇 家用可移动冷暖两用型风扇可遥控冷风机 QG-LN-20A 冷暖白色+迷情兰,898.00,0,吉航礼品专营店,none,"金立空调扇 家用可移动冷暖两用型风扇可遥控冷风机 QG-LN-20A 冷暖白色+迷情兰,12047132583, ,14.0kg,QG-LN-20A,7L以上,2-8小时,三档调节,正常风,冷暖,机械式,竖出风",,12047132583,none
10,94,10,none,835.00,1,None,德国直邮 | WMF 福腾宝 迷你便携式杯榨汁机 果蔬机 家用榨果汁机 厨房用品 塑料款,533.00,0,EURPER全球购旗舰店,none,"德国直邮 | WMF 福腾宝 迷你便携式杯榨汁机 果蔬机 家用榨果汁机 厨房用品 塑料款,1980256008, ,2.0kg,A990501121,15001转/分(含)-18000转/分(含),按键式,电动榨汁机,榨汁，搅拌，冰淇淋奶昔，碎冰,不锈钢",质量不错 发货快 质量不错 下次再来 服务不错 很满意 操作简单 价格不错 满意 挺好 京东信得过 很满意 服务不错 物有所值 操作简单 操作简单 质量不错,1980256008,电动榨汁机
1,100,1,none,999.00,0,地贝（Dibea）,地贝（Dibea）吸尘器家用无线无绳手持锂电立式充电车用吸尘器LW-1,649.00,0,企泰专营店,电动吸头，扁嘴吸头，毛刷吸头,"地贝（Dibea）吸尘器家用无线无绳手持锂电立式充电车用吸尘器LW-1,11238845188, ,7.0kg,中国大陆,LW-1,地板，地毯，瓷砖，厨房，沙发，床铺，汽车，酒店，工业,立式/手持吸尘器,充电式（无线）,500W以下,电动吸头，扁嘴吸头，毛刷吸头",,11238845188,立式/手持吸尘器
0,100,0,单冷,688.00,0,金立,金立家用静音移动加湿制冷风机 水冷风扇 冷气空调扇 冷风扇单冷 水空调制冷机 10F机械版蓝色,299.00,0,韩恩奢侈品专营店,none,"金立家用静音移动加湿制冷风机 水冷风扇 冷气空调扇 冷风扇单冷 水空调制冷机 10F机械版蓝色,11192603463, ,5.0kg,中国大陆,7L以上,无定时,三档调节,正常风,单冷,机械式,横出风",,11192603463,none
0,100,0,none,899.00,0,拜杰（BJ）,拜杰（Baijie）原汁机家用大口径低速榨汁机家用多功能 LWL-801D,399.00,0,拜杰旗舰店,none,"拜杰（Baijie）原汁机家用大口径低速榨汁机家用多功能 LWL-801D,11867420783, ,4.1kg,0-50转/分,榨汁,原汁机",,11867420783,原汁机
1,100,1,none,1299.00,0,宝家丽,宝家丽 除螨仪 UV-W007无线除螨仪 紫外线杀菌 吸尘器家用 手持,699.00,0,宝家丽生活电器旗舰店,床褥沙发吸头,"宝家丽 除螨仪 UV-W007无线除螨仪 紫外线杀菌 吸尘器家用 手持,11166867869, ,2.06kg,中国大陆,UV-W007,沙发，床铺，汽车,除螨,除螨仪,充电式（无线）,500W以下,床褥沙发吸头",,11166867869,除螨仪
2,50,1,单冷,519.00,0,TCL,TCL遥控冷风扇/空调扇/电风扇/冷气扇/家用移动空气净化加湿制冷风机 TKS-C15A机型款,299.00,1,一网专营店,none,"TCL遥控冷风扇/空调扇/电风扇/冷气扇/家用移动空气净化加湿制冷风机 TKS-C15A机型款,11816525160, ,7.8kg,中国大陆,TKS-C15,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",,11816525160,none
0,100,0,none,999.00,0,地贝（Dibea）,Dibea地贝除螨仪紫外线除螨机小型手持螨虫 吸尘器家用 UV1001,699.00,0,企泰专营店,电动吸头，其他,"Dibea地贝除螨仪紫外线除螨机小型手持螨虫 吸尘器家用 UV1001,11236007713, ,2.0kg,中国大陆,UV1001,地板，沙发，床铺,水洗尘杯，一键断发，旋风过滤，除螨,除螨仪,电源式（5米以下）,500W以下,电动吸头，其他",,11236007713,除螨仪
2,100,2,单冷,998.00,0,蝙蝠,蝙蝠(bianfu)P1 冷风扇/制冷家用空调扇/单冷风扇 玫瑰金,439.00,0,蝙蝠旗舰店,none,"蝙蝠(bianfu)P1 冷风扇/制冷家用空调扇/单冷风扇 玫瑰金,12674105717, ,9.4kg,中国大陆,P1,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",,12674105717,none
0,100,0,冷暖,699.00,0,现代（HYUNDAI）,HYUNDAI BL-138LN大风量智能遥控空调扇/冷风机/电风扇/冷暖两用空调扇,399.00,0,精创两季品专营店,none,"HYUNDAI BL-138LN大风量智能遥控空调扇/冷风机/电风扇/冷暖两用空调扇,12297753183, ,7.6kg,3-5L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",,12297753183,none
1,100,1,冷暖,699.00,0,现代（HYUNDAI）,现代（HYUNDAI) BL-138LN 空调扇/冷暖两用/遥控式,399.00,0,泽林电器专营店,none,"现代（HYUNDAI) BL-138LN 空调扇/冷暖两用/遥控式,10337274086, ,7.6kg,3-5L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",,10337274086,none
0,100,0,none,999.00,0,None,Bosch 博世 MES25A0GB (WH) 700W 榨汁机,999.00,0,surepromise全球购旗舰店,none,"Bosch 博世 MES25A0GB (WH) 700W 榨汁机,1963990311, ,1.0kg,BRO0094,15001转/分(含)-18000转/分(含),旋钮式,电动榨汁机,榨汁,不锈钢",,1963990311,电动榨汁机
0,100,0,none,699.00,0,韩京姬（HAAN）,HAAN除螨仪吸尘器家用 手持床铺除螨仪VFC-5000 玫瑰红色,699.00,0,嘉平瑞雪专营店,电动吸头，床褥沙发吸头,"HAAN除螨仪吸尘器家用 手持床铺除螨仪VFC-5000 玫瑰红色,11127338367, ,3.7kg,中国大陆,VFC-5000,地毯，沙发，床铺,除螨,除螨仪,充电式（无线）,500W以下,电动吸头，床褥沙发吸头",,11127338367,除螨仪
1,100,1,冷暖,599.00,0,荣事达（Royalstar）,荣事达 (Royalstar) 遥控冷暖空调扇/冷风扇/电风扇/电暖器TM25K金色,439.00,0,泽林电器专营店,none,"荣事达 (Royalstar) 遥控冷暖空调扇/冷风扇/电风扇/电暖器TM25K金色,12737361855, ,7.6kg,中国大陆,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,竖出风",,12737361855,none
1,100,1,none,1299.00,0,None,博朗Braun榨汁机J700/J500 大功率不锈钢蔬果原汁机 家用电动婴儿多功能水果机 J700,1166.00,0,跨境宝海外专营店,none,"博朗Braun榨汁机J700/J500 大功率不锈钢蔬果原汁机 家用电动婴儿多功能水果机 J700,1964524515, ,6.2kg,12001转/分(含)-15000转/分(含)",,1964524515,none
0,100,0,none,999.00,0,地贝（Dibea）,地贝（Dibea）吸尘器家用 手持式无绳无线充电超静音强力吸尘器F6新品 荣耀紫 紫色,699.00,0,企泰专营店,床褥沙发吸头,"地贝（Dibea）吸尘器家用 手持式无绳无线充电超静音强力吸尘器F6新品 荣耀紫 紫色,11235986740, ,3.1kg,中国大陆,F6,地板，地毯，瓷砖，沙发，床铺，汽车,除螨,立式/手持吸尘器,充电式（无线）,500W以下,床褥沙发吸头",,11235986740,立式/手持吸尘器
0,100,0,冷暖,599.00,0,荣事达（Royalstar）,荣事达 (Royalstar) 遥控冷暖空调扇家用制冷风机TM25K（金色）,439.00,0,精创两季品专营店,none,"荣事达 (Royalstar) 遥控冷暖空调扇家用制冷风机TM25K（金色）,12737661353, ,7.6kg,中国大陆,5-7L,2-8小时,三档调节,正常风、自然风、睡眠风,冷暖,遥控式,横出风",,12737661353,none
30,97,30,none,1399.00,1,None,福腾宝（WMF）mixgo家用便携式榨汁机搅拌机果汁机料理器 不锈钢榨汁机-海外直邮,550.00,0,环球购海外专营店,none,"福腾宝（WMF）mixgo家用便携式榨汁机搅拌机果汁机料理器 不锈钢榨汁机-海外直邮,1973671308, ,1.61kg,20000转/分(含)以上,其它，按键式,电动榨汁机,榨汁，搅拌，干磨，碎肉，五谷粉，豆腐，冰淇淋奶昔，碎冰，豆浆，其他,不锈钢，金属，塑料，陶瓷，其他",,1973671308,电动榨汁机
1,100,1,none,1199.00,0,喜贝乐（XBL）,喜贝乐电动拖把 无线擦地清洁机 三合一手持扫地拖地机吸尘器 橙色,799.00,0,百盛电器专营店,电动吸头,"喜贝乐电动拖把 无线擦地清洁机 三合一手持扫地拖地机吸尘器 橙色,11127110044, ,2.5kg,地板，地毯，瓷砖，厨房，沙发，床铺，汽车,拖地功能，吸拖一体，旋风过滤，尘袋式，干湿两用,无线吸尘器,电源式（5米以下）,500W以下,电动吸头",,11127110044,无线吸尘器
2,50,1,单冷,458.00,0,金立,金立空调扇 家用静音水冷风扇移动加湿冷风机 10D遥控板绿色,358.00,1,吉航礼品专营店,none,"金立空调扇 家用静音水冷风扇移动加湿冷风机 10D遥控板绿色,12046270379, ,5.0kg,QG-DL-10F/10D,3-5L,无定时,三档调节,正常风,单冷,机械式,竖出风",,12046270379,none
0,100,0,none,6000.00,0,None,维他美仕Vitamix750 780 6500进口破壁榨汁机全营养多功能调理料理机 Vitamix 32Oz干杯,1460.00,0,日美电器海外专营店,none,"维他美仕Vitamix750 780 6500进口破壁榨汁机全营养多功能调理料理机 Vitamix 32Oz干杯,1975052515, ,10.0kg,20000转/分(含)以上,旋钮式,破壁机,搅拌,其他",,1975052515,破壁机
10,100,10,none,1299.00,0,None,【eBay精选】松下吸尘器MCCG331RD家用吸尘器真空大功率吸尘器 海帕滤尘 MCCG331RD,699.00,0,eBay精选-国际馆,其他,"【eBay精选】松下吸尘器MCCG331RD家用吸尘器真空大功率吸尘器 海帕滤尘 MCCG331RD,1985537954, ,6.0kg,1000054,地板，地毯，沙发,旋风过滤,卧式吸尘器,其他,1400w-1799w,其他",吸尘很干净 吸尘器不错 配件齐全 使用方便 外观漂亮 打扫干净 质量不错 吸力很大 电源线够长 功率大 外观漂亮 质量不错 吸力很大 打扫干净 打扫干净 吸尘很干净 功率大 吸尘很干净 吸尘器不错 吸尘器不错 吸尘很干净 质量不错 吸尘很干净 配件齐全 电源线够长 质量不错 吸力持久 吸尘很干净 吸尘器不错 吸力很大 打扫干净 外观漂亮,1985537954,卧式吸尘器
0,100,0,单冷,1999.00,0,海伦宝（HELENBO）,海伦宝（Helenbo）遥控冷暖移动空调扇冷风扇冷暖家用电风扇电暖气暖风机LRL-13AH 中国红,768.00,0,海伦宝官方旗舰店,none,"海伦宝（Helenbo）遥控冷暖移动空调扇冷风扇冷暖家用电风扇电暖气暖风机LRL-13AH 中国红,12398123065, ,10.08kg,7L以上,8小时以上,五档及以上,正常风、自然风,单冷,遥控式,横出风",,12398123065,none
8,100,8,none,1099.00,0,None,全球购 SHINIL/信一 韩国原汁机迷你家用水果榨汁机 SMX-M630SJ SMX-M730SJ,749.00,0,ACC海外专营店,none,"全球购 SHINIL/信一 韩国原汁机迷你家用水果榨汁机 SMX-M630SJ SMX-M730SJ,1979323272, ,1.4kg,韩国,20000转/分(含)以上,榨汁，搅拌,电动榨汁机",,1979323272,电动榨汁机
0,100,0,none,1699.00,0,爱建（aijian）,爱建无线吸尘器 手持式便携式   推杆吸尘器  家用超静音  大吸力  除尘锂   充电 VC-210,699.00,0,爱建家用电器旗舰店,none,"爱建无线吸尘器 手持式便携式   推杆吸尘器  家用超静音  大吸力  除尘锂   充电 VC-210,11055080745, ,4.15kg,中国大陆,VC-210,其他,91-150㎡,无线,手持式,干式,尘杯,46db-70db",,11055080745,手持式
0,100,0,单冷,899.00,0,星钻（Xingzuan）,星钻遥控冷风扇 静音塔扇 家用空调扇 单冷 冷气机移动冷风扇水冷扇加湿空气净化电风扇FWB 白色,699.00,0,星钻旗舰店,none,"星钻遥控冷风扇 静音塔扇 家用空调扇 单冷 冷气机移动冷风扇水冷扇加湿空气净化电风扇FWB 白色,12046000979, ,7.3kg,3-5L,2-8小时,三档调节,正常风、自然风、睡眠风,单冷,遥控式,竖出风",,12046000979,none
0,100,0,none,1435.00,0,None,澳洲直邮 澳洲阳光SunbeamJE7600 进口榨汁机家用 汁渣分离 澳洲设计 银色,1037.00,0,LAPY厨房电器全球购专营店,none,"澳洲直邮 澳洲阳光SunbeamJE7600 进口榨汁机家用 汁渣分离 澳洲设计 银色,1979945405, ,8.0kg,榨汁,12001转/分(含)-15000转/分(含),不锈钢,电动榨汁机",,1979945405,电动榨汁机
6,100,6,none,1580.00,0,艾迪高,艾迪高除螨仪家用床上除螨吸尘器紫外线手持式床铺除螨虫除螨机,549.00,0,艾迪高生活电器旗舰店,缝隙吸头，扁嘴吸头，其他,"艾迪高除螨仪家用床上除螨吸尘器紫外线手持式床铺除螨虫除螨机,11005976525, ,1.7kg,中国大陆,地毯，沙发，床铺,除螨仪,电源式（5米以下）,500W以下,缝隙吸头，扁嘴吸头，其他",吸尘器不错 吸力很大 外观漂亮 质量不错 打扫干净 吸尘器不错 吸力很大 外观漂亮 质量不错 打扫干净,11005976525,除螨仪
