title,ask,answer,content,time_now,user,href
,,,楼上的831用起来如何？双十一刚刚京东下单了232，等装修好解放我的双手。,2015/11/12 11:30,hzpanda,
,,没有热交换系统，并不代表就会伤害餐具。热交换系统首要目的是节能，然后是节省时间。如果没有那种高端的 ...,"那看来外置热交换系统还是很有必要制造一个的,电价这么高的今天(一年4800度的一二档轻易就用完了,三档每度加3毛钱),省下的就是白花花的银子啊.",2015/11/17 15:32,qqings,
,,"我就奇怪了锅碗上面的油污能洗掉,那么洗碗机内壁为什么洗不掉,难道内壁是多孔性活性炭做的?,我的洗碗机 ...","人家的使用经验就是这样，而且否则厂家也不会提供专业清洗服务（收费）,再说还得买洗碗粉，三十几块钱用一个月，也是一笔开销。,所以看了这些还是一动不如一静了",2017/8/27 12:12,狱霸,
,,额，滚筒洗衣机有人都受不了说洗衣时间太长，洗个碗195分钟。。。,"家里不会一人只有一只碗，而且马上就要等这只碗用的吧？机器在那里洗，又不用人在边上看着，时间长有什么关系。,受不了滚筒洗衣机时间长的人都是等着衣服洗好马上穿的人。",2017/8/27 15:16,coess,
,,家里不会一人只有一只碗，而且马上就要等这只碗用的吧？机器在那里洗，又不用人在边上看着，时间长有什么 ...,"强快洗,70分钟即可.,节能洗才要3个小时,洗碗机和洗衣机又不一样,洗碗机洗好后不管它就是,明天早上起来就有干净碗用,洗衣机洗好还要晾,时间长不晾就嗖了.",2017/8/27 15:27,qqings,
,,,之前问了售后貌似没什么需要注意排水。装好之后洗碗机排水管摸了一下好像有40度左右，肯定没问题了,2015/11/19 19:22,fly3891,
,,"那看来外置热交换系统还是很有必要制造一个的,电价这么高的今天(一年4800度的一二档轻易就用完了,三档每 ...",以我家的洗衣机为例。如果是以60度水温洗涤的话，当主洗程序快结束时，洗衣机会再次进水，把水温降到45度左右再排水，所以是不会烫坏排水管的。,2016/3/2 23:36,jiandaliang1,
,,嗯，靠70度的热水还是能化开的，只是还有个问题会让洗碗机荒废，就是洗碗机洗到后来自己里头都是油污，你 ...,不知道你用什么洗碗机，我的洗碗机内壁与洗完的碗一样干净。,2017/9/5 19:25,coess,
,,嗯，靠70度的热水还是能化开的，只是还有个问题会让洗碗机荒废，就是洗碗机洗到后来自己里头都是油污，你 ...,不知道你用什么洗碗机，我的洗碗机内壁与洗完的碗一样干净。,2017/9/5 19:25,coess,
松下免安装双层家用全自动 洗碗机 3580包邮,"超值购,手机扫一扫下载app（安卓版），随时逛随时抢,松下免安装双层家用全自动 洗碗机 3580包邮",,,2017/8/16 1:17,超值购czgou.cn,https://www.jdbbs.com/thread-8340354-1-1.html
,,,"不是长时间超过100度，根本没问题吧？,洗碗机其实排出水很少的,说实话，你烧好菜有时候100度的热水不也直接倒进水池么,有什么问题？",2016/3/2 23:44,Scrooge,
,,"不是长时间超过100度，根本没问题吧？,洗碗机其实排出水很少的,说实话，你烧好菜有时候100度的热水不也直 ...","显然没用过洗碗机，至少没有细致观察。,洗碗机排水量也是很壮观的，跟洗衣机可以类比，只是持续时间短，水量小一些而已。",2016/3/3 7:06,被迫生活,
,,,为了上排水或者更多的排出存水，很多在排水上使用水泵增压，不同于一般的重力排水。,2016/3/3 7:08,被迫生活,
,,,,2017/8/16 15:50,超值购czgou.cn,
,,,,2017/8/16 16:33,超值购czgou.cn,
,,,,2017/8/16 17:38,超值购czgou.cn,
,,"显然没用过洗碗机，至少没有细致观察。,洗碗机排水量也是很壮观的，跟洗衣机可以类比，只是持续时间短 ...","我觉得还好，水量一般,原因是，我上次洗碗机出水管漏过,如果很壮观的话，那么我那次就惨了,实际上那次还好，没漏得很厉害",2016/3/3 20:48,Scrooge,
,,,,2017/8/16 18:24,超值购czgou.cn,
,,,,2017/8/16 19:13,超值购czgou.cn,
,,,,2017/8/16 21:18,超值购czgou.cn,
,,"显然没用过洗碗机，至少没有细致观察。,洗碗机排水量也是很壮观的，跟洗衣机可以类比，只是持续时间短 ...","我觉得还好，水量一般,原因是，我上次洗碗机出水管漏过,如果很壮观的话，那么我那次就惨了,实际上那次还好，没漏得很厉害",2016/3/3 20:48,Scrooge,
西门子sn66v063ti/sn56v553ti洗碗机如何？,"sn66v063ti/sn56v553ti,原装进口的，带分子筛干燥,但是实体店都没有卖，可能只能网上买",,,2016/2/27 18:18,kingest,https://www.jdbbs.com/thread-5819466-1-1.html
,,,,2017/8/16 22:08,超值购czgou.cn,
,,,,2017/8/16 23:23,超值购czgou.cn,
"九阳 X5免安装烘存一体洗碗机 1999包邮,全自动多功能养生壶1.8L 69包邮","超值购,手机扫一扫下载app（安卓版），随时逛随时抢,友情提醒，如果pc端",,,2017/7/17 3:25,超值购czgou.cn,https://www.jdbbs.com/thread-8327852-1-1.html
,,,买买买,2016/2/27 20:16,scqgw,
,,,据说东芝或者美的的也不错,2016/3/1 8:10,山寨版主,
,,,,2017/7/17 11:41,超值购czgou.cn,
,,,,2017/7/17 13:20,超值购czgou.cn,
,,,,2017/7/17 14:42,超值购czgou.cn,
,,据说东芝或者美的的也不错,没见过东芝的洗碗机啊，美的的都只有余温冷凝烘干,2016/3/3 9:03,kingest,
求助大神，请问洗碗机的话哪些指标比较重要？,"如果想要能洗炒锅的话，需要多大的， 那种嵌入式的6套餐具的话够么？,还是说要12套的那种,另外烘干的话需要热烘干么？我看了一下，国产牌子基本都是余温冷凝,还有程序方面有什么讲究么？,或者其他什么方面",,,2016/2/25 16:37,kingest,https://www.jdbbs.com/thread-5818568-1-1.html
,,,,2017/7/17 16:29,超值购czgou.cn,
,,,,2017/7/17 17:55,超值购czgou.cn,
,,,,2017/7/17 18:38,超值购czgou.cn,
,,,"洗碗机最重要的就是容积，越大越好，有条件必须12套以上的，可以洗锅碗瓢盆什么的，小的洗碗机，碗都洗不了几个，洗碗机不要国产的，西门子的就不错，也才4000多，其他的程序都差不多，有钱就上贵的。看看哥的体会,http://www.jd-bbs.com/thread-4951654-1-1.html",2016/2/25 17:38,scqgw,
,,洗碗机最重要的就是容积，越大越好，有条件必须12套以上的，可以洗锅碗瓢盆什么的，小的洗碗机，碗都洗不了 ...,看了你的图片，那么多锅叠在一起能洗干净么？有死角怎么办啊,2016/2/26 8:40,kingest,
,,,,2017/7/17 20:45,超值购czgou.cn,
,,,,2017/7/17 21:29,超值购czgou.cn,
松下免安装双层家用全自动2层洗碗机券后3880,"今日上新,—,领券优惠直播,—,超级人气榜,—,9块9包邮,女装,—,男装,—,内衣,—,母婴,—,化妆品,—,居家,—,鞋包配饰,—,美食,—,文体车品,—,数码家电,松下免安装双层家用全自动2层洗碗机券后3880,链接地址",,,2017/6/28 9:58,秒米折,https://www.jdbbs.com/thread-8320930-1-1.html
,,看了你的图片，那么多锅叠在一起能洗干净么？有死角怎么办啊,可以洗干净，洗碗机是热水加洗碗剂高压反复冲洗，基本上不是太顽固的污渍都洗的干净,2016/2/26 11:13,scqgw,
消毒柜、洗碗机测试招募（成都）,"我们公司正在进行关于消毒柜、洗碗柜的市场调研活动，活动时间30分钟左右，我们会支付100~200元的礼金作为答谢。过程中，不会推销任何产品！！,用户要求：,一年内有购买计划，关注过相关产品，厨房面积在6平米以上,要求：善于表达，年龄不限，男女不限,测试地点：成都火车南站康普雷斯写字楼,测试时间：16日-20日,联系方式：18428383005,QQ：397340978（请注明参与“测试招募”，谢谢）",,,2015/12/14 23:13,海格m,https://www.jdbbs.com/thread-5774009-1-1.html
,,,,2017/6/28 19:51,秒米折,
,,,,2017/6/29 9:29,秒米折,
消毒柜、洗碗机测试招募（成都）,"我们公司正在进行关于消毒柜、洗碗柜的市场调研活动，活动时间30分钟左右，我们会支付100~200元的礼金作为答谢。过程中，不会推销任何产品！！,用户要求：,一年内有购买计划，关注过相关产品，厨房面积在6平米及以上,要求：善于表达，年龄不限，男女不限,测试地点：成都火车南站康普雷斯写字楼A座11楼,测试时间：16日-20日,联系方式：张小姐：18428383005,李小姐QQ：397340978（请注明参与“测试招募”，谢谢）",,,2015/12/14 23:02,海格m,https://www.jdbbs.com/thread-5774006-1-1.html
,,,,2017/6/29 17:00,秒米折,
家电小常识：洗碗机为何会洗不干净？,"随着人们生活质量的提高，人们对于智能厨房的憧憬越来越大，因此，有更多的消费者会购买智能厨电。近几年，洗碗机的上市解决了很多懒虫以及一些不会做家务的上班族，使用非常方便。但在使用过程中经常会出现洗不干净的现象，那么可能会有一下几个原因：,1、洗碗用水温度过低;,2、水压低引起注水不够或漂洗不充分;,3、因堵塞排水不畅;,4、喷水口和水管堵塞;,5、水质较硬引起矿物沉积;,6、所用洗净剂不适当;,7、洗净剂的量不适当;,8、机内食物残渣被甩到餐具上而漂洗不足;,9、餐具挡住了漂洗喷雾;,10、污物干结在餐具上。,排除的方法：,1、正常洗碗水温应在60--70摄氏度，调整热水器出口水温约70摄氏度，以补偿进水管路中的热损失。,2、将原机定时注水改为压力控制注水或水位控制注水，也可加设水泵。,3、疏通进水管路，清理排水口栅格及排水管，检查并清除堵塞物。,4、利用洗净剂调节水的硬度。,5、将餐具放入洗碗机，按正常洗涤、漂清，先不烘干。取1/4杯氯化漂白剂放进洗碗机下部格架子的杯子里，再取两汤匙水质处理剂放进洗碗机底部，开机重复洗涤程序。然后将两杯醋酸倒入碗里，放在下部格架上，使机器完成漂清与烘干程序。,6、只能使用自动洗碗机的专用洗净剂。一般洗净剂的泡沫会妨碍洗碗机的洗净与漂清。使用洗净剂不要过量，过量也会产生污斑。洗净剂容器如果潮湿，应扫净晾干。",,,2017/5/10 10:18,小家电编辑,https://www.jdbbs.com/thread-8302198-1-1.html
洗碗机和TOTO花洒,咨询A大老师：看你发的装修图片，安装全嵌式的洗碗机（12套）后，橱柜（底柜）的高度最少有多高？这个西方人发明的机器好像不太适合中国人的身高。另一个问题TOTO花洒好像没有空气注入节水功能，这是为什么？,,,2015/1/14 22:39,我爱饺子,https://www.jdbbs.com/thread-5200429-1-1.html
,,,学习一下,2017/5/21 14:43,老道口,
,,,这么麻烦？有这时间我都自己洗完了,2017/6/29 12:39,wumo0904,
Haier/海尔全自动家用洗碗机券后2599,"今日上新,—,领券优惠直播,—,超级人气榜,—,9块9包邮,女装,—,男装,—,内衣,—,母婴,—,化妆品,—,居家,—,鞋包配饰,—,美食,—,文体车品,—,数码家电,Haier/海尔全自动家用洗碗机券后2599,链接地址",,,2017/6/12 8:48,秒米折,https://www.jdbbs.com/thread-8315061-1-1.html
,,,"本帖最后由 airspeed 于 2015-1-14 22:56 编辑,不用客气 老师担当不起，我只是一个装修服务商家，仅此而已。,我们只推荐业主使用日系抽屉式嵌入隐藏洗碗机，免除弯腰劳累之苦。标准台面高度即可安装。,我们也不使用国产toto系列卫浴。建议购买日本进口KVK行货产品，你会爱上日系花洒的出水感觉。至于厂家的宣传销售和包装技术术语，仅作参考了解即可。民用产品，没有高大上。建议您可以买个日系和德系，自己切身对比下使用感受（同价格前提下）,对于家电论坛的网友，我们都有特别价格提供和专业安装指导，价格低于淘宝价。您按淘宝最低价付款即可，好评后我们会有现金推广返利。（注意保密哦！——{:soso_e113:}）",2015/1/14 22:48,airspeed,
,,,感谢回复！,2015/1/14 23:05,我爱饺子,
,,,,2017/6/12 20:05,秒米折,
九阳 X5免安装家用台式洗碗机券后1999,"今日上新,—,领券优惠直播,—,超级人气榜,—,9块9包邮,女装,—,男装,—,内衣,—,母婴,—,化妆品,—,居家,—,鞋包配饰,—,美食,—,文体车品,—,数码家电,九阳 X5免安装家用台式洗碗机券后1999,链接地址",,,2017/6/4 17:56,秒米折,https://www.jdbbs.com/thread-8312441-1-1.html
,,感谢回复！,"不客气！,您的关注就是我们服务的契机 希望您能成为我们的客户。期待您的惠顾。",2015/1/14 23:16,airspeed,
,,,"本帖最后由 airspeed 于 2015-1-14 23:25 编辑,我们建议您购买这款恒温带顶碰的花洒 外壳日系贴心冷触技术 ，妈妈再也不用担心我烫到手哦！ sam记忆金属恒温，业界最舒适恒温感受。大花洒，让您享受的被雨淋的舒畅感受。,我们推荐的不是价格，是价值！ KF800TJ1 您可以淘宝搜下正常售价，确定购买，按淘宝最低价付款即可。我们对于家电网友是有特殊优惠政策的，好评后，我们会有推广费送上，让您用的舒心，买的开心！",2015/1/14 23:23,airspeed,
