PreferentialPrice,FBnumber,PoorCount,p_Name,shop_name,ProductID,price,type,GoodCount,GoodRateShow,keyword,GeneralCount,CommentCount
200,塔扇,200,91,7片及以上,6,698,艾美特(Airmate)电风扇塔扇 FT47R-W 无叶风扇大厦风扇 静音 遥控家用香熏盒 黑色,风扇不错 遥控方便 造型美观 远程遥控,10,269,11317342671,艾美特子云专卖店
100,落地扇，空气循环扇,100,95,5片,3,299,奥克斯(AUX) 遥控静音五叶升降落地扇/电风扇/风扇FS-40-1640RC,安装方便 使用方便 质量不错 远程遥控 底座很稳 遥控方便 安全节能 广角送风 风扇不错 颜色漂亮,5,145,12395337004,奥克斯旗舰店
1100,转页扇,1100,95,5片,20,459,艾美特(Airmate) 台式转页扇FBW32T2L 定时12吋 金属后网,噪音很小 风很柔和 风扇不错 质量不错 使用方便 颜色漂亮 底座很稳 声音小 风力很大 安全节能 噪音很小 风扇不错 安装方便 360°摇头 扇网坚固 噪音很小 质量不错 风力很大 安全节能 风扇不错 安装方便 质量不错 噪音很小 造型美观 底座很稳 质量不错 风很柔和 噪音很小 质量不错,30,149,1536539063,艾美特子云专卖店
1800,落地扇,1900,93,5片,30,259,先锋（Singfun）电风扇/落地扇DD1221,还可以吧 风扇不错 安装方便 风力很大 使用方便 质量不错 底座很稳 声音小 颜色漂亮 造型美观,90,129,838037,先锋两季品旗舰店
5200,转页扇，台扇，空气循环扇，风扇伴侣,5400,96,3片,60,139,奥克斯（AUX）FO-18A6 电风扇/台扇/转页扇/办公鸿运扇/床头扇,风扇不错 质量不错 风力很大 使用方便 造型美观 风很柔和 颜色漂亮 噪音很小 安全节能 底座很稳 风扇不错 风力很大 质量不错 造型美观 风力很大,100,59,2501328,奥克斯电风扇旗舰店
50,塔扇,60,95,无叶,1,799,美的（Midea）AD120-S遥控智能冷风扇冷暖两用家用节能静音 冷风机,风很柔和 造型美观 使用方便 风很柔和 造型美观 使用方便,2,759,11274497954,美的绿灯侠专卖店
800,吊扇,800,92,3片,20,229,艾美特(Airmate)电风扇 1.2米吊扇纯铜电机  吸顶扇48吋家用楼顶扇,风扇不错 质量不错 安装方便 噪音很小 使用方便 风力很大 风很柔和 电机好 扇网坚固 底座很稳 广角送风 遥控方便 风力很大 使用方便 睡眠风不错 质量不错 造型美观 安装方便 底座很稳 遥控方便 质量不错,40,149,1547642818,艾美特子云专卖店
1100,落地扇,1100,94,5片,20,399,先锋（Singfun）机械落地立式电风扇落地扇电风扇大风量家用宿舍电风扇 DD1701机械5叶,底座很稳 风力很大 安装方便 使用方便 风扇不错 安全节能 噪音很小 扇网坚固 质量不错 造型美观 使用方便,40,109,10216036678,先锋生活电器旗舰店
2200,吊扇,2400,91,3片,100,229,艾美特(Airmate)电风扇 吊扇 吸顶扇 纯铜电机1.4米56吋 家用楼顶扇,质量不错 风扇不错 风力很大 安装方便 使用方便 电机好 噪音很小 风很柔和 造型美观 安全节能 使用方便 风力很大 质量不错 质量不错 质量不错 安装方便 质量不错 扇网坚固 使用方便,90,149,1547674827,艾美特子云专卖店
40,转页扇,40,96,5片,1,2099,艾美特(Airmate) FB3060RI 遥控直流变频转页扇/电风扇,遥控方便 电机好 质量不错 远程遥控 睡眠风不错 使用方便 扇网坚固 造型美观 噪音很小 适合宝宝 风很柔和 远程遥控 电机好,1,999,3918831,艾美特生活电器旗舰店
200,转页扇，台扇,200,96,5片,4,129,格力（GREE）KYT-2501灰色家用床头静音小台扇台式转页扇 迷你办公室学生宿舍电风扇,风很柔和 噪音很小 使用方便 风扇不错 造型美观 质量不错 安全节能 遥控方便 适合宝宝 风力很大 风扇不错 扇网坚固 电机好 远程遥控 底座很稳,5,109,12109625802,格力鼎格专卖店
100,落地扇,100,98,7片及以上,2,458,格力（GREE）FS-3005BG7-WG落地扇电风扇家用七叶电扇定时立式静音学生 遥控,质量不错 使用方便 安装方便 底座很稳 睡眠风不错 扇网坚固 质量不错 安装方便 颜色漂亮 造型美观 质量不错 使用方便 造型美观 质量不错 使用方便 质量不错 使用方便 安装方便 颜色漂亮 使用方便 颜色漂亮 造型美观 使用方便,2,338,11606347829,格力清力专卖店
100,转页扇,100,98,5片,2,159,美的（Midea）电风扇转页扇KYT30-15AW宿舍台式鸿运扇家用台扇12寸电扇包邮,使用方便 风很柔和 广角送风 噪音很小 底座很稳 质量不错 遥控方便 电机好 安全节能 风力很大,1,159,12050214119,美的绿灯侠专卖店
800,落地扇,800,100,3片,3,199,先锋（Singfun）大风量电风扇/落地扇DD1101,风扇不错 风力很大 安装方便 使用方便 颜色漂亮 噪音很小 造型美观 风很柔和 电机好 质量不错 安装方便 广角送风 风力很大 电机好 遥控方便 安装方便 颜色漂亮 睡眠风不错 扇网坚固 电机好 风很柔和 睡眠风不错 安全节能 广角送风 质量不错 风力很大 风扇不错 颜色漂亮 质量不错 噪音很小 造型美观 颜色漂亮 安全节能 风很柔和 安装方便 适合宝宝,3,169,3978705,先锋两季品旗舰店
400,壁扇,400,96,3片,8,699,艾美特(Airmate)电风扇FW4517A 壁扇 牛角扇 墙壁扇   摇头 18吋,质量不错 风力很大 风扇不错 电机好 造型美观 安装方便 安全节能 使用方便 广角送风 底座很稳 风力很大 底座很稳 风扇不错 遥控方便 服务至上 底座很稳 造型美观 安装方便 风力很大 风扇不错 风力很大 安装方便 底座很稳 安全节能,7,249,1547621219,艾美特子云专卖店
60,落地扇,60,97,7片及以上,2,468,格力（GREE）FS-3005Bg7-WG 7七叶电风扇办公室家用遥控落地扇静音电扇,安装方便 风很柔和 风扇不错 质量不错 噪音很小 底座很稳 扇网坚固 风力很大 安全节能 颜色漂亮 风扇不错 遥控方便 颜色漂亮 底座很稳,0,299,10987429714,格力大松聚星圆专卖店
200,落地扇,200,97,5片,5,499,格力（GREE）电风扇家用定时静音落地扇摇头遥控立式五叶风扇 FD-4025Bah5-WG,质量不错 安装方便 使用方便 风扇不错 噪音很小 遥控方便 造型美观 风力很大 远程遥控 风很柔和 扇网坚固 安装方便 造型美观 颜色漂亮,3,218,10557620490,格力鼎格专卖店
40,塔扇,40,98,无叶,1,798,美的FZ10-16BRW电风扇落地塔扇遥控家用静音台式无叶风扇立式定时学生宿舍办公冷风扇 加高遥控版,适合宝宝 广角送风 风扇不错 颜色漂亮 底座很稳 扇网坚固 风很柔和 遥控方便 风力很大 安全节能,0,599,1969698871,跨境数码全球购旗舰店
100,塔扇,100,94,无叶,5,599,先锋(Singfun)家用电风扇塔扇无叶风扇落地式电风扇静音遥控立式可定时 DTS-G2,噪音很小 使用方便 安全节能 风很柔和 造型美观 质量不错 底座很稳 风力很大 遥控方便 风扇不错,5,249,11690004628,先锋生活电器旗舰店
20,台扇,20,100,7片及以上,0,3099,艾美特(Airmate) SA35195R 七叶语音智能遥控直流变频台立扇/电风扇,安装方便 底座很稳 风很柔和 颜色漂亮 造型美观 安全节能 扇网坚固 电机好 广角送风 远程遥控 安装方便 安全节能 底座很稳 风很柔和 颜色漂亮 安装方便 电机好 扇网坚固 遥控方便 安全节能 风扇不错 底座很稳 造型美观 安装方便 风很柔和 超值优惠 高端大气 科技十足 奢华惊艳 使用方便 造型美观 远程遥控 广角送风 底座很稳,0,1899,4533820,艾美特生活电器旗舰店
800,落地扇,900,94,3片,30,219,美的（Midea）风扇落地 三叶静音电扇 预约定时落地扇 FS40-15KW ,风扇不错 质量不错 安装方便 底座很稳 使用方便 噪音很小 造型美观 风力很大 风很柔和 电机好,20,199,1598521549,美的小家电官方旗舰店
30,落地扇,30,100,7片及以上,0,699,美的风扇电风扇落地风扇九叶变频 FS40-17DR 9片扇叶遥控式 白色款,风扇不错 电机好 颜色漂亮 适合宝宝 使用方便 风力很大 安装方便 扇网坚固 造型美观,0,629,11608498851,太原唐久大卖场
80,落地扇,80,94,5片,3,749,艾美特（Airmate）【拍下立减50】FSW65R-5家用静音落地扇五叶遥控风扇 黑色,遥控方便 风力很大 风扇不错 睡眠风不错 扇网坚固 质量不错 噪音很小 造型美观 风很柔和 颜色漂亮,3,249,12415259883,艾美特旗舰店
1700,落地扇,1800,96,5片,30,238,格力（GREE)FD-4025bah5-WG家用床头定时遥控落地扇节能立式办公室静音电风扇 GREE,质量不错 使用方便 净化效果好 颜色漂亮 风力很大 遥控方便 安装方便 风扇不错 远程遥控 扇网坚固 适合宝宝 广角送风 安全节能 睡眠风不错 颜色漂亮,30,218,10242040091,格力明达丰专卖店
400,台扇,400,97,3片,9,169,格力（GREE）电风扇/台扇/摇头大风力FSTC-40-WG(淡蓝色）,底座很稳 使用方便 颜色漂亮 风力很大 质量不错 广角送风 安装方便 风很柔和 风扇不错 扇网坚固 质量不错 噪音很小 造型美观 颜色漂亮 风扇不错 广角送风 安装方便 质量不错 使用方便 安装方便,4,169,11781507577,北京格力生活电器专营店
100,落地扇,100,96,3片,0,189,美的（Midea）FS40-11L1 落地扇/电风扇  静音家用电扇/落地扇/智能家用电风,底座很稳 噪音很小 安全节能 造型美观 睡眠风不错 风很柔和 扇网坚固 风力很大 颜色漂亮 电机好 底座很稳 扇网坚固 电机好 造型美观,7,169,11281336773,美的绿灯侠专卖店
200,壁扇,300,94,3片,8,499,格力大松FB-4001B-WG壁挂电风扇壁扇 静音 16寸,遥控方便 质量不错 造型美观 噪音很小 电机好 安装方便 安全节能 使用方便 风力很大 颜色漂亮 颜色漂亮 电机好 造型美观 扇网坚固 质量不错,10,238,10144385086,格力傲信专卖店
70,落地扇,70,98,7片及以上,1,699,格力(GREE) 家用智能七叶静音遥控电风扇/落地扇 FD-4042Bg7-WG 白色,质量不错 造型美观 遥控方便 睡眠风不错 颜色漂亮 安全节能 风扇不错 广角送风,1,339,11562822722,格力TOSOT旗舰店
100,塔扇,100,92,无叶,4,849,艾美特(Airmate)电风扇FTW56T2 机械塔扇 无叶风扇 黑色,安装方便 风扇不错 使用方便 噪音很小 造型美观 颜色漂亮 风力很大 电机好 质量不错 底座很稳 睡眠风不错 电机好 使用方便 颜色漂亮 风很柔和 风扇不错 睡眠风不错 使用方便,6,329,1569407965,艾美特子云专卖店
200,转页扇，台扇，风扇伴侣,200,96,5片,4,399,格力(GREE)转页扇落地升降式电风扇鸿运扇五叶定时KYS-30X60 白色,风很柔和 颜色漂亮 噪音很小 质量不错 风扇不错 安装方便 造型美观 使用方便 睡眠风不错 底座很稳,6,178,10380919177,格力威铭专卖店
600,转页扇,600,96,5片,9,299,格力(GREE) KYT-2505 家用床头静音台式转页扇 定时办公室宿舍电风扇鸿运扇,噪音很小 风很柔和 质量不错 风扇不错 使用方便 造型美观 底座很稳 睡眠风不错 颜色漂亮 安全节能 安装方便 风扇不错 睡眠风不错 风很柔和 造型美观 使用方便 噪音很小,10,109,10138054939,格力明达丰专卖店
400,壁扇,400,96,5片,6,729,艾美特(Airmate) 遥控壁扇FW4035R 壁挂 摆头,使用方便 风扇不错 质量不错 遥控方便 风力很大 造型美观 噪音很小 颜色漂亮 安装方便 风很柔和 广角送风 造型美观 使用方便 风力很大 远程遥控,10,239,1539064675,艾美特子云专卖店
3100,塔扇,3400,94,无叶,80,1029,艾美特(Airmate)电风扇塔扇FT41R 无叶风扇大厦风扇 静音 遥控家用香熏盒,风很柔和 使用方便 安装方便 造型美观 遥控方便 风扇不错 质量不错 颜色漂亮 噪音很小 远程遥控 风很柔和 造型美观 睡眠风不错 颜色漂亮 广角送风 质量不错,100,299,1536383961,艾美特子云专卖店
200,塔扇,200,92,无叶,7,2118,艾美特(Airmate)电风扇 FTW50BR 家用直流塔扇 充电 环保电池 无叶风扇遥控 黑色充电款FTW50BR,使用方便 安全节能 底座很稳 安装方便 造型美观 颜色漂亮 广角送风 远程遥控 扇网坚固 噪音很小 底座很稳 风扇不错 造型美观 使用方便 噪音很小,10,699,10746126416,艾美特子云专卖店
100,落地扇,200,97,3片,3,259,格力(GREE) FD-4012-WG 家用风扇静音定时节能落地扇立式客厅学生宿舍电风扇,造型美观 使用方便 安装方便 底座很稳 质量不错 远程遥控 风扇不错 遥控方便 噪音很小 扇网坚固 噪音很小 使用方便 风力很大 风扇不错 质量不错 风扇不错 造型美观 噪音很小 风很柔和,5,149,10452745334,格力鼎格专卖店
80,吊扇,90,94,3片,3,318,艾美特(Airmate)电风扇 吊扇FZ5611 吸顶扇 纯铜电机1.4米56吋 家用,风扇不错 颜色漂亮 使用方便 电机好 质量不错 安装方便 风力很大 风很柔和 噪音很小 造型美观,3,169,11848578464,艾美特子云专卖店
100,吊扇,100,93,3片,6,1490,艾美特(Airmate)FZ5610【全新升级】1.4米56寸电风扇吊扇 大风量电扇工程扇,质量不错 风扇不错 风力很大 安装方便 使用方便 造型美观 颜色漂亮 扇网坚固 噪音很小 风很柔和,7,149,10571133775,艾美特旗舰店
30,落地扇,30,97,7片及以上,0,699,格力（GREE) FDZ-40X65Bg7 家用电风扇节能直流变频落地扇7叶扇叶风扇,颜色漂亮 睡眠风不错 使用方便 风扇不错 电机好 质量不错 噪音很小 安装方便 遥控方便 广角送风,1,369,11977586268,格力小家电专营店
50,落地扇,50,96,5片,2,489,美的（Midea）FS40-15CR 五叶变频遥控落地扇/电风扇,质量不错 底座很稳 安装方便 安全节能 遥控方便 使用方便 风扇不错 造型美观 风很柔和 远程遥控 安装方便 底座很稳 远程遥控 遥控方便 外观很漂亮,0,429,11893457717,美的环境电器旗舰店
100,落地扇,100,99,3片,2,249,格力(GREE) FD-4012-WG 学生家用静音节能落地扇立式大风量客厅宿舍电风扇,质量不错 噪音很小 风力很大 底座很稳 风扇不错 安全节能 使用方便 风很柔和 遥控方便 睡眠风不错 风力很大 风扇不错 扇网坚固 噪音很小 颜色漂亮,0,149,12648522888,格力众新专营店
60,转页扇,70,97,5片,0,599,美的（Midea）KYS30-5A 升降转页扇 台式落地扇 鸿运电风扇,质量不错 噪音很小 使用方便 颜色漂亮 安装方便 造型美观 电机好 安全节能 扇网坚固 风力很大 使用方便 电机好 质量不错,2,229,12477775164,美的护理旗舰店
20,塔扇,20,94,无叶,1,399,美的（Midea）电风扇FZ10-17BR遥控落地家用台式无叶静音立式壁扇轻奢塔扇,造型美观 安装方便 风扇不错 底座很稳 使用方便 遥控方便,1,399,12422078671,美的绿灯侠专卖店
60,落地扇,60,97,7片及以上,0,469,格力(GREE)电风扇遥控智能变频落地扇家用静音FDZ-40X65Bg7 浅蓝,使用方便 底座很稳 风很柔和 噪音很小 适合宝宝 安装方便 安全节能 质量不错 遥控方便 扇网坚固,2,369,12061575665,格力威铭专卖店
40,落地扇,40,95,5片,2,399,美的（Midea）FS40-15DRW 大风量电风扇/落地扇/智能家用电风扇/遥控风扇,遥控方便 安装方便 远程遥控 风扇不错 颜色漂亮 风很柔和 广角送风 造型美观 扇网坚固 电机好 造型美观 远程遥控 安装方便,0,349,11011498322,美的环境电器旗舰店
50,落地扇,60,98,5片,0,799,美的（Midea）FS40-15HRW 家用落地扇 五叶遥控电风扇,风扇不错 噪音很小 安全节能 遥控方便 颜色漂亮 安装方便 广角送风 造型美观 睡眠风不错 风很柔和 遥控方便 风扇不错 睡眠风不错 安装方便 噪音很小 风力很大 风很柔和,1,269,12482195121,美的护理旗舰店
